304710	304710
305050	305050
305460	305460
305510	305510
306060	306060
306520	306520
306930	306930
307290	307290
307430	307430
307530	307530
308320	308320
308520	308520
310380	310380
310450	310450
310530	310530
310560	310560
310760	310760
310810	310810
312270	312270
312280	312280
312390	312390
312430	312430
312510	312510
312710	312710
312920	312920
313270	313270
314060	314060
314530	314530
314850	314850
314860	314860
315060	315060
315440	315440
315530	315530
315600	315600
315660	315660
315670	315670
315740	315740
316010	316010
316030	316030
316110	316110
316260	316260
316390	316390
316420	316420
316720	316720
316750	316750
316950	316950
317060	317060
317120	317120
317170	317170
317330	317330
317580	317580
317730	317730
317760	317760
317780	317780
318300	318300
318350	318350
318740	318740
318950	318950
319080	319080
319150	319150
319170	319170
319400	319400
319410	319410
319490	319490
319550	319550
319730	319730
319750	319750
320020	320020
320840	320840
320890	320890
321040	321040
321210	321210
321260	321260
321310	321310
321410	321410
321490	321490
321660	321660
321860	321860
322040	322040
322160	322160
322300	322300
322460	322460
322600	322600
322780	322780
322910	322910
322920	322920
322930	322930
323370	323370
323460	323460
323610	323610
323900	323900
323910	323910
324050	324050
324280	324280
324360	324360
324450	324450
324790	324790
325600	325600
325630	325630
326230	326230
326590	326590
326630	326630
326720	326720
327100	327100
327500	327500
327520	327520
327650	327650
327690	327690
328060	328060
328140	328140
328240	328240
328600	328600
328720	328720
328870	328870
329020	329020
329610	329610
330000	330000
330110	330110
330140	330140
330210	330210
330570	330570
330610	330610
330760	330760
330840	330840
331050	331050
331360	331360
331370	331370
331450	331450
331660	331660
331810	331810
331910	331910
331970	331970
331990	331990
332070	332070
332650	332650
332970	332970
333220	333220
333380	333380
333530	333530
333740	333740
333820	333820
333830	333830
333860	333860
334290	334290
334360	334360
334670	334670
334750	334750
334930	334930
335080	335080
335330	335330
335740	335740
335850	335850
335890	335890
335940	335940
336010	336010
336040	336040
336100	336100
336250	336250
336280	336280
336510	336510
336520	336520
336790	336790
337110	337110
337130	337130
337180	337180
337420	337420
337440	337440
337950	337950
338180	338180
338300	338300
338400	338400
338540	338540
338930	338930
339040	339040
339110	339110
339530	339530
339540	339540
339600	339600
339640	339640
339860	339860
339900	339900
340090	340090
340120	340120
340130	340130
340140	340140
340300	340300
340310	340310
340370	340370
340390	340390
340530	340530
340540	340540
340650	340650
340770	340770
340780	340780
340820	340820
340840	340840
340990	340990
341010	341010
341490	341490
341580	341580
341780	341780
341860	341860
342130	342130
342150	342150
342210	342210
342280	342280
342570	342570
342880	342880
343140	343140
343150	343150
343330	343330
343750	343750
343990	343990
344180	344180
344790	344790
344880	344880
345790	345790
345890	345890
346060	346060
346150	346150
346220	346220
346270	346270
346300	346300
346320	346320
346370	346370
346400	346400
346510	346510
346610	346610
346760	346760
346770	346770
346800	346800
346930	346930
347030	347030
347080	347080
347220	347220
347410	347410
347510	347510
348030	348030
348490	348490
348530	348530
348670	348670
348710	348710
348820	348820
348850	348850
349360	349360
349580	349580
349700	349700
349720	349720
349750	349750
349790	349790
350020	350020
350050	350050
350150	350150
350220	350220
350280	350280
350300	350300
350470	350470
350510	350510
350540	350540
350840	350840
350950	350950
351040	351040
351840	351840
351900	351900
351950	351950
351990	351990
352080	352080
352460	352460
353130	353130
353690	353690
354480	354480
354640	354640
354650	354650
354910	354910
355330	355330
355840	355840
356050	356050
356130	356130
356200	356200
356370	356370
357010	357010
357480	357480
357700	357700
357730	357730
358170	358170
358180	358180
358240	358240
358280	358280
358330	358330
358400	358400
358420	358420
358430	358430
358440	358440
358480	358480
358490	358490
358610	358610
358640	358640
359290	359290
359450	359450
359850	359850
359990	359990
360130	360130
360500	360500
360590	360590
360610	360610
360700	360700
360950	360950
361360	361360
361370	361370
361400	361400
361640	361640
361660	361660
361800	361800
362060	362060
362070	362070
362300	362300
362350	362350
362990	362990
363480	363480
363790	363790
364110	364110
364190	364190
364260	364260
364270	364270
364470	364470
364480	364480
364840	364840
365190	365190
365200	365200
365750	365750
365920	365920
365930	365930
365980	365980
366040	366040
366400	366400
366460	366460
366580	366580
366600	366600
366810	366810
366860	366860
367020	367020
367600	367600
368090	368090
368310	368310
368420	368420
368650	368650
368720	368720
368750	368750
368790	368790
368800	368800
368930	368930
368980	368980
369230	369230
369300	369300
369390	369390
369400	369400
369580	369580
370010	370010
370160	370160
370210	370210
370240	370240
370390	370390
370800	370800
370840	370840
371120	371120
371310	371310
371420	371420
371500	371500
371600	371600
371810	371810
372260	372260
373080	373080
373280	373280
373410	373410
373470	373470
373680	373680
373700	373700
373920	373920
374050	374050
374090	374090
374140	374140
374170	374170
374230	374230
374670	374670
374680	374680
375090	375090
375230	375230
375340	375340
375400	375400
375420	375420
375720	375720
375960	375960
376110	376110
376310	376310
376500	376500
376570	376570
376870	376870
376910	376910
377130	377130
377150	377150
377200	377200
377280	377280
377510	377510
377890	377890
377970	377970
378020	378020
378120	378120
378280	378280
378860	378860
378930	378930
379340	379340
379350	379350
379370	379370
379380	379380
380130	380130
380190	380190
380700	380700
380920	380920
381090	381090
381180	381180
381290	381290
381620	381620
381810	381810
382000	382000
382230	382230
382360	382360
382570	382570
382850	382850
382890	382890
382900	382900
382940	382940
382970	382970
383070	383070
383110	383110
383190	383190
383496	383496
383520	383520
383770	383770
384210	384210
384230	384230
384320	384320
384330	384330
384400	384400
384840	384840
384880	384880
384920	384920
384930	384930
384950	384950
384970	384970
385020	385020
385190	385190
385460	385460
385470	385470
385490	385490
385680	385680
385730	385730
385760	385760
385890	385890
386010	386010
386320	386320
386350	386350
386390	386390
386400	386400
386800	386800
387070	387070
387090	387090
387270	387270
387960	387960
388520	388520
389040	389040
389120	389120
389200	389200
389280	389280
389300	389300
389530	389530
389710	389710
389800	389800
389840	389840
390070	390070
390090	390090
390540	390540
390670	390670
